"Cluster","Cluster Enrichment Score","Category","Term","Count","List Total","Pop Hits","Pop Total","%","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"84","0.07","GOTERM_MF_DIRECT","nucleotide binding","61","637","2045","21154","8.19","6.00e-1","1.00e+0","0.99","1.00e+0","1.00e+0","5.52e-1","ENSDARG00000002840,ENSDARG00000099996,ENSDARG00000052348,ENSDARG00000079468,ENSDARG00000055534,ENSDARG00000018750,ENSDARG00000007257,ENSDARG00000015681,ENSDARG00000060325,ENSDARG00000007654,ENSDARG00000078251,ENSDARG00000001953,ENSDARG00000008867,ENSDARG00000061145,ENSDARG00000039256,ENSDARG00000060411,ENSDARG00000014233,ENSDARG00000011449,ENSDARG00000016818,ENSDARG00000100752,ENSDARG00000101521,ENSDARG00000037559,ENSDARG00000015922,ENSDARG00000057927,ENSDARG00000045482,ENSDARG00000020086,ENSDARG00000063726,ENSDARG00000020326,ENSDARG00000014763,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000039125,ENSDARG00000059556,ENSDARG00000063295,ENSDARG00000096662,ENSDARG00000099336,ENSDARG00000021787,ENSDARG00000061635,ENSDARG00000077145,ENSDARG00000060348,ENSDARG00000020574,ENSDARG00000087869,ENSDARG00000077461,ENSDARG00000086228,ENSDARG00000040300,ENSDARG00000060070,ENSDARG00000102353,ENSDARG00000070121,ENSDARG00000045066,ENSDARG00000071059,ENSDARG00000115657,ENSDARG00000059054,ENSDARG00000056591,ENSDARG00000091317,ENSDARG00000069937,ENSDARG00000062865,ENSDARG00000034771,ENSDARG00000036637,ENSDARG00000035309,ENSDARG00000101378,ENSDARG00000014986"
"84","0.07","UP_KW_LIGAND","ATP-binding","34","238","1291","7893","4.56","8.69e-1","1.00e+0","0.87","1.00e+0","1.00e+0","8.33e-1","ENSDARG00000002840,ENSDARG00000096662,ENSDARG00000099336,ENSDARG00000055534,ENSDARG00000101161,ENSDARG00000021787,ENSDARG00000020574,ENSDARG00000077145,ENSDARG00000060325,ENSDARG00000007654,ENSDARG00000001953,ENSDARG00000077461,ENSDARG00000039256,ENSDARG00000060411,ENSDARG00000061763,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000060070,ENSDARG00000016818,ENSDARG00000036546,ENSDARG00000101521,ENSDARG00000037559,ENSDARG00000015922,ENSDARG00000102353,ENSDARG00000057927,ENSDARG00000115657,ENSDARG00000059054,ENSDARG00000020326,ENSDARG00000039125,ENSDARG00000059556,ENSDARG00000008192,ENSDARG00000068187,ENSDARG00000035309,ENSDARG00000101378"
"84","0.07","UP_KW_LIGAND","Nucleotide-binding","34","238","1487","7893","4.56","9.83e-1","1.00e+0","0.76","1.00e+0","1.00e+0","9.75e-1","ENSDARG00000096662,ENSDARG00000099996,ENSDARG00000099336,ENSDARG00000055534,ENSDARG00000079468,ENSDARG00000101161,ENSDARG00000018750,ENSDARG00000007257,ENSDARG00000021787,ENSDARG00000087869,ENSDARG00000060325,ENSDARG00000001953,ENSDARG00000077461,ENSDARG00000008867,ENSDARG00000086228,ENSDARG00000039256,ENSDARG00000040300,ENSDARG00000014233,ENSDARG00000061763,ENSDARG00000100119,ENSDARG00000016818,ENSDARG00000036546,ENSDARG00000100752,ENSDARG00000015922,ENSDARG00000070121,ENSDARG00000071059,ENSDARG00000056591,ENSDARG00000060383,ENSDARG00000062865,ENSDARG00000034771,ENSDARG00000059556,ENSDARG00000008192,ENSDARG00000068187,ENSDARG00000035309"
"84","0.07","GOTERM_MF_DIRECT","ATP binding","51","637","2195","21154","6.85","9.88e-1","1.00e+0","0.77","1.00e+0","1.00e+0","9.83e-1","ENSDARG00000002840,ENSDARG00000102295,ENSDARG00000052348,ENSDARG00000101161,ENSDARG00000055534,ENSDARG00000018750,ENSDARG00000015681,ENSDARG00000060325,ENSDARG00000007654,ENSDARG00000078251,ENSDARG00000001953,ENSDARG00000039256,ENSDARG00000060411,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000016818,ENSDARG00000036546,ENSDARG00000101521,ENSDARG00000037559,ENSDARG00000015922,ENSDARG00000057927,ENSDARG00000045482,ENSDARG00000020086,ENSDARG00000063726,ENSDARG00000020326,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000039125,ENSDARG00000059556,ENSDARG00000063295,ENSDARG00000105630,ENSDARG00000068187,ENSDARG00000096662,ENSDARG00000099336,ENSDARG00000021787,ENSDARG00000061635,ENSDARG00000077145,ENSDARG00000060348,ENSDARG00000020574,ENSDARG00000077461,ENSDARG00000061763,ENSDARG00000060070,ENSDARG00000102353,ENSDARG00000045066,ENSDARG00000115657,ENSDARG00000059054,ENSDARG00000091317,ENSDARG00000008192,ENSDARG00000035309,ENSDARG00000101378,ENSDARG00000014986"
"85","0.07","INTERPRO","Ser-Thr/Tyr_kinase_cat_dom","5","719","168","23408","0.67","7.61e-1","1.00e+0","0.97","1.00e+0","1.00e+0","5.91e-1","ENSDARG00000018750,ENSDARG00000011449,ENSDARG00000078251,ENSDARG00000014986,ENSDARG00000020326"
"85","0.07","INTERPRO","Tyr_kinase_AS","3","719","119","23408","0.40","8.84e-1","1.00e+0","0.82","1.00e+0","1.00e+0","7.12e-1","ENSDARG00000011449,ENSDARG00000078251,ENSDARG00000020326"
"85","0.07","GOTERM_MF_DIRECT","protein tyrosine kinase activity","3","637","138","21154","0.40","9.23e-1","1.00e+0","0.72","1.00e+0","1.00e+0","7.89e-1","ENSDARG00000011449,ENSDARG00000078251,ENSDARG00000020326"
"86","0.06","GOTERM_MF_DIRECT","protein kinase activity","21","637","713","21154","2.82","6.57e-1","1.00e+0","0.98","1.00e+0","1.00e+0","5.73e-1","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000020086,ENSDARG00000018750,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000115657,ENSDARG00000078251,ENSDARG00000063726,ENSDARG00000059054,ENSDARG00000020326,ENSDARG00000091317,ENSDARG00000039256,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000014986,ENSDARG00000015922"
"86","0.06","UP_KW_MOLECULAR_FUNCTION","Serine/threonine-protein kinase","14","352","488","11803","1.88","6.98e-1","1.00e+0","0.96","1.00e+0","1.00e+0","5.99e-1","ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000020086,ENSDARG00000060348,ENSDARG00000060325,ENSDARG00000078251,ENSDARG00000063726,ENSDARG00000091317,ENSDARG00000039256,ENSDARG00000094646,ENSDARG00000100119,ENSDARG00000105630,ENSDARG00000014986,ENSDARG00000015922"
"86","0.06","GOTERM_BP_DIRECT","protein phosphorylation","21","644","710","20756","2.82","7.01e-1","1.00e+0","0.95","1.00e+0","1.00e+0","6.21e-1","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000020086,ENSDARG00000018750,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000115657,ENSDARG00000078251,ENSDARG00000063726,ENSDARG00000020326,ENSDARG00000091317,ENSDARG00000039256,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000105630,ENSDARG00000014986,ENSDARG00000015922"
"86","0.06","GOTERM_MF_DIRECT","kinase activity","28","637","1001","21154","3.76","7.48e-1","1.00e+0","0.93","1.00e+0","1.00e+0","6.84e-1","ENSDARG00000055534,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000078014,ENSDARG00000060325,ENSDARG00000078251,ENSDARG00000001953,ENSDARG00000039256,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000036546,ENSDARG00000015922,ENSDARG00000057927,ENSDARG00000045482,ENSDARG00000034409,ENSDARG00000020086,ENSDARG00000115657,ENSDARG00000063726,ENSDARG00000059054,ENSDARG00000020326,ENSDARG00000091317,ENSDARG00000087205,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000036613,ENSDARG00000008192,ENSDARG00000105630,ENSDARG00000014986"
"86","0.06","GOTERM_BP_DIRECT","phosphorylation","28","644","991","20756","3.76","7.82e-1","1.00e+0","0.91","1.00e+0","1.00e+0","7.23e-1","ENSDARG00000055534,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000078014,ENSDARG00000060325,ENSDARG00000078251,ENSDARG00000001953,ENSDARG00000039256,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000036546,ENSDARG00000015922,ENSDARG00000057927,ENSDARG00000045482,ENSDARG00000034409,ENSDARG00000020086,ENSDARG00000115657,ENSDARG00000063726,ENSDARG00000059054,ENSDARG00000020326,ENSDARG00000091317,ENSDARG00000087205,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000036613,ENSDARG00000008192,ENSDARG00000105630,ENSDARG00000014986"
"86","0.06","GOTERM_MF_DIRECT","transferase activity","58","637","2148","21154","7.79","8.60e-1","1.00e+0","0.90","1.00e+0","1.00e+0","8.30e-1","ENSDARG00000079700,ENSDARG00000055534,ENSDARG00000079306,ENSDARG00000015681,ENSDARG00000078014,ENSDARG00000060325,ENSDARG00000078251,ENSDARG00000098780,ENSDARG00000001953,ENSDARG00000013741,ENSDARG00000039256,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000036546,ENSDARG00000101521,ENSDARG00000058815,ENSDARG00000015922,ENSDARG00000037879,ENSDARG00000057927,ENSDARG00000045482,ENSDARG00000020086,ENSDARG00000043304,ENSDARG00000063726,ENSDARG00000021899,ENSDARG00000020326,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000039125,ENSDARG00000059557,ENSDARG00000061432,ENSDARG00000036613,ENSDARG00000016706,ENSDARG00000105630,ENSDARG00000052966,ENSDARG00000022550,ENSDARG00000028058,ENSDARG00000060348,ENSDARG00000094089,ENSDARG00000042920,ENSDARG00000040781,ENSDARG00000034409,ENSDARG00000024940,ENSDARG00000071495,ENSDARG00000070441,ENSDARG00000005840,ENSDARG00000004796,ENSDARG00000115657,ENSDARG00000059054,ENSDARG00000091317,ENSDARG00000059770,ENSDARG00000061335,ENSDARG00000040890,ENSDARG00000059616,ENSDARG00000053917,ENSDARG00000008192,ENSDARG00000014986,ENSDARG00000093619,ENSDARG00000010941"
"86","0.06","UP_SEQ_FEATURE","DOMAIN:Protein kinase","19","656","756","21277","2.55","8.96e-1","1.00e+0","0.82","1.00e+0","1.00e+0","8.49e-1","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000020086,ENSDARG00000018750,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000115657,ENSDARG00000078251,ENSDARG00000063726,ENSDARG00000020326,ENSDARG00000091317,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000014986,ENSDARG00000015922"
"86","0.06","SMART","S_TKc","15","372","670","13267","2.01","9.00e-1","1.00e+0","0.80","1.00e+0","1.00e+0","8.49e-1","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000020086,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000115657,ENSDARG00000063726,ENSDARG00000091317,ENSDARG00000039256,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000014986,ENSDARG00000015922"
"86","0.06","GOTERM_MF_DIRECT","protein serine/threonine kinase activity","20","637","824","21154","2.68","9.08e-1","1.00e+0","0.81","1.00e+0","1.00e+0","8.67e-1","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000020086,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000060325,ENSDARG00000115657,ENSDARG00000078251,ENSDARG00000063726,ENSDARG00000059054,ENSDARG00000091317,ENSDARG00000039256,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000100119,ENSDARG00000105630,ENSDARG00000014986,ENSDARG00000015922"
"86","0.06","INTERPRO","Protein_kinase_ATP_BS","17","719","724","23408","2.28","9.35e-1","1.00e+0","0.76","1.00e+0","1.00e+0","8.99e-1","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000020086,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000115657,ENSDARG00000078251,ENSDARG00000063726,ENSDARG00000020326,ENSDARG00000091317,ENSDARG00000039256,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000011449,ENSDARG00000014986"
"86","0.06","INTERPRO","Ser/Thr_kinase_AS","13","719","594","23408","1.74","9.55e-1","1.00e+0","0.71","1.00e+0","1.00e+0","9.23e-1","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000020086,ENSDARG00000015681,ENSDARG00000115657,ENSDARG00000063726,ENSDARG00000091317,ENSDARG00000039256,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000014986,ENSDARG00000015922"
"86","0.06","INTERPRO","Prot_kinase_dom","20","719","904","23408","2.68","9.71e-1","1.00e+0","0.72","1.00e+0","1.00e+0","9.54e-1","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000020086,ENSDARG00000018750,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000115657,ENSDARG00000078251,ENSDARG00000063726,ENSDARG00000020326,ENSDARG00000091317,ENSDARG00000039256,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000014986,ENSDARG00000015922"
"86","0.06","INTERPRO","Kinase-like_dom_sf","21","719","951","23408","2.82","9.74e-1","1.00e+0","0.72","1.00e+0","1.00e+0","9.58e-1","ENSDARG00000045482,ENSDARG00000057927,ENSDARG00000055534,ENSDARG00000020086,ENSDARG00000018750,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000115657,ENSDARG00000078251,ENSDARG00000063726,ENSDARG00000020326,ENSDARG00000091317,ENSDARG00000039256,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000105630,ENSDARG00000014986,ENSDARG00000015922"
"86","0.06","UP_KW_MOLECULAR_FUNCTION","Kinase","28","352","1262","11803","3.76","9.77e-1","1.00e+0","0.74","1.00e+0","1.00e+0","9.66e-1","ENSDARG00000055534,ENSDARG00000015681,ENSDARG00000060348,ENSDARG00000078014,ENSDARG00000060325,ENSDARG00000078251,ENSDARG00000001953,ENSDARG00000039256,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000036546,ENSDARG00000015922,ENSDARG00000057927,ENSDARG00000045482,ENSDARG00000034409,ENSDARG00000020086,ENSDARG00000115657,ENSDARG00000063726,ENSDARG00000059054,ENSDARG00000020326,ENSDARG00000091317,ENSDARG00000087205,ENSDARG00000039125,ENSDARG00000094646,ENSDARG00000036613,ENSDARG00000008192,ENSDARG00000105630,ENSDARG00000014986"
"86","0.06","GOTERM_MF_DIRECT","ATP binding","51","637","2195","21154","6.85","9.88e-1","1.00e+0","0.77","1.00e+0","1.00e+0","9.83e-1","ENSDARG00000002840,ENSDARG00000102295,ENSDARG00000052348,ENSDARG00000101161,ENSDARG00000055534,ENSDARG00000018750,ENSDARG00000015681,ENSDARG00000060325,ENSDARG00000007654,ENSDARG00000078251,ENSDARG00000001953,ENSDARG00000039256,ENSDARG00000060411,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000016818,ENSDARG00000036546,ENSDARG00000101521,ENSDARG00000037559,ENSDARG00000015922,ENSDARG00000057927,ENSDARG00000045482,ENSDARG00000020086,ENSDARG00000063726,ENSDARG00000020326,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000039125,ENSDARG00000059556,ENSDARG00000063295,ENSDARG00000105630,ENSDARG00000068187,ENSDARG00000096662,ENSDARG00000099336,ENSDARG00000021787,ENSDARG00000061635,ENSDARG00000077145,ENSDARG00000060348,ENSDARG00000020574,ENSDARG00000077461,ENSDARG00000061763,ENSDARG00000060070,ENSDARG00000102353,ENSDARG00000045066,ENSDARG00000115657,ENSDARG00000059054,ENSDARG00000091317,ENSDARG00000008192,ENSDARG00000035309,ENSDARG00000101378,ENSDARG00000014986"
"86","0.06","UP_KW_MOLECULAR_FUNCTION","Transferase","61","352","2570","11803","8.19","9.89e-1","1.00e+0","0.80","1.00e+0","1.00e+0","9.85e-1","ENSDARG00000079700,ENSDARG00000055534,ENSDARG00000079306,ENSDARG00000015681,ENSDARG00000078014,ENSDARG00000060325,ENSDARG00000078251,ENSDARG00000098780,ENSDARG00000001953,ENSDARG00000013741,ENSDARG00000039256,ENSDARG00000100119,ENSDARG00000011449,ENSDARG00000036546,ENSDARG00000101521,ENSDARG00000058815,ENSDARG00000015922,ENSDARG00000037879,ENSDARG00000057927,ENSDARG00000045482,ENSDARG00000020086,ENSDARG00000063726,ENSDARG00000021899,ENSDARG00000020326,ENSDARG00000094646,ENSDARG00000087205,ENSDARG00000039125,ENSDARG00000059557,ENSDARG00000061432,ENSDARG00000036613,ENSDARG00000016706,ENSDARG00000105630,ENSDARG00000052966,ENSDARG00000075887,ENSDARG00000022550,ENSDARG00000028058,ENSDARG00000060348,ENSDARG00000094089,ENSDARG00000042920,ENSDARG00000040781,ENSDARG00000034409,ENSDARG00000024940,ENSDARG00000071495,ENSDARG00000070441,ENSDARG00000025233,ENSDARG00000005840,ENSDARG00000004796,ENSDARG00000115657,ENSDARG00000059054,ENSDARG00000091317,ENSDARG00000059770,ENSDARG00000061496,ENSDARG00000061335,ENSDARG00000037245,ENSDARG00000040890,ENSDARG00000059616,ENSDARG00000053917,ENSDARG00000008192,ENSDARG00000014986,ENSDARG00000093619,ENSDARG00000010941"
"87","0.04","SMART","PDZ","5","372","234","13267","0.67","8.97e-1","1.00e+0","0.76","1.00e+0","1.00e+0","7.90e-1","ENSDARG00000100119,ENSDARG00000027322,ENSDARG00000055784,ENSDARG00000078387,ENSDARG00000061304"
"87","0.04","UP_SEQ_FEATURE","DOMAIN:PDZ","5","656","221","21277","0.67","9.12e-1","1.00e+0","0.73","1.00e+0","1.00e+0","8.15e-1","ENSDARG00000100119,ENSDARG00000027322,ENSDARG00000055784,ENSDARG00000078387,ENSDARG00000061304"
"87","0.04","INTERPRO","PDZ","5","719","236","23408","0.67","9.34e-1","1.00e+0","0.69","1.00e+0","1.00e+0","8.54e-1","ENSDARG00000100119,ENSDARG00000027322,ENSDARG00000055784,ENSDARG00000078387,ENSDARG00000061304"
"87","0.04","INTERPRO","PDZ_sf","5","719","242","23408","0.67","9.41e-1","1.00e+0","0.67","1.00e+0","1.00e+0","8.68e-1","ENSDARG00000100119,ENSDARG00000027322,ENSDARG00000055784,ENSDARG00000078387,ENSDARG00000061304"
"88","0.02","GOTERM_MF_DIRECT","ubiquitin-protein transferase activity","5","637","173","21154","0.67","7.68e-1","1.00e+0","0.96","1.00e+0","1.00e+0","5.99e-1","ENSDARG00000024940,ENSDARG00000075887,ENSDARG00000028058,ENSDARG00000004796,ENSDARG00000098780"
"88","0.02","INTERPRO","Znf_RING/FYVE/PHD","15","719","622","23408","2.01","9.11e-1","1.00e+0","0.79","1.00e+0","1.00e+0","8.63e-1","ENSDARG00000024940,ENSDARG00000099779,ENSDARG00000079306,ENSDARG00000028058,ENSDARG00000054332,ENSDARG00000003970,ENSDARG00000004796,ENSDARG00000098780,ENSDARG00000010442,ENSDARG00000091678,ENSDARG00000060092,ENSDARG00000014517,ENSDARG00000099927,ENSDARG00000059835,ENSDARG00000019614"
"88","0.02","UP_SEQ_FEATURE","DOMAIN:RING-type","7","656","369","21277","0.94","9.73e-1","1.00e+0","0.62","1.00e+0","1.00e+0","9.40e-1","ENSDARG00000024940,ENSDARG00000010442,ENSDARG00000079306,ENSDARG00000028058,ENSDARG00000060092,ENSDARG00000003970,ENSDARG00000004796"
"88","0.02","SMART","RING","6","372","359","13267","0.81","9.74e-1","1.00e+0","0.60","1.00e+0","1.00e+0","9.40e-1","ENSDARG00000010442,ENSDARG00000079306,ENSDARG00000028058,ENSDARG00000060092,ENSDARG00000003970,ENSDARG00000004796"
"88","0.02","INTERPRO","Znf_RING","7","719","424","23408","0.94","9.91e-1","1.00e+0","0.54","1.00e+0","1.00e+0","9.77e-1","ENSDARG00000024940,ENSDARG00000010442,ENSDARG00000079306,ENSDARG00000028058,ENSDARG00000060092,ENSDARG00000003970,ENSDARG00000004796"
"88","0.02","INTERPRO","Znf_RING_CS","4","719","285","23408","0.54","9.93e-1","1.00e+0","0.46","1.00e+0","1.00e+0","9.77e-1","ENSDARG00000024940,ENSDARG00000028058,ENSDARG00000060092,ENSDARG00000003970"
"88","0.02","GOTERM_BP_DIRECT","protein ubiquitination","10","644","586","20756","1.34","9.95e-1","1.00e+0","0.55","1.00e+0","1.00e+0","9.88e-1","ENSDARG00000024940,ENSDARG00000005284,ENSDARG00000075887,ENSDARG00000056468,ENSDARG00000079306,ENSDARG00000028058,ENSDARG00000060092,ENSDARG00000045863,ENSDARG00000004796,ENSDARG00000037559"
"88","0.02","GOTERM_MF_DIRECT","ubiquitin protein ligase activity","10","637","624","21154","1.34","9.96e-1","1.00e+0","0.53","1.00e+0","1.00e+0","9.92e-1","ENSDARG00000024940,ENSDARG00000010442,ENSDARG00000090930,ENSDARG00000075887,ENSDARG00000079306,ENSDARG00000028058,ENSDARG00000060092,ENSDARG00000003970,ENSDARG00000004796,ENSDARG00000098780"
"89","0.02","INTERPRO","HD_metazoa","3","719","118","23408","0.40","8.81e-1","1.00e+0","0.83","1.00e+0","1.00e+0","7.07e-1","ENSDARG00000042106,ENSDARG00000010630,ENSDARG00000011579"
"89","0.02","UP_KW_DOMAIN","Homeobox","4","430","174","14291","0.54","8.98e-1","1.00e+0","0.76","1.00e+0","1.00e+0","7.73e-1","ENSDARG00000030703,ENSDARG00000018611,ENSDARG00000010630,ENSDARG00000011579"
"89","0.02","INTERPRO","Homeobox_CS","5","719","247","23408","0.67","9.47e-1","1.00e+0","0.66","1.00e+0","1.00e+0","8.79e-1","ENSDARG00000030703,ENSDARG00000042106,ENSDARG00000018611,ENSDARG00000010630,ENSDARG00000011579"
"89","0.02","SMART","HOX","5","372","304","13267","0.67","9.73e-1","1.00e+0","0.59","1.00e+0","1.00e+0","9.32e-1","ENSDARG00000030703,ENSDARG00000042106,ENSDARG00000018611,ENSDARG00000010630,ENSDARG00000011579"
"89","0.02","INTERPRO","Homeodomain-like_sf","7","719","376","23408","0.94","9.75e-1","1.00e+0","0.61","1.00e+0","1.00e+0","9.45e-1","ENSDARG00000030703,ENSDARG00000042106,ENSDARG00000052348,ENSDARG00000018611,ENSDARG00000010630,ENSDARG00000011579,ENSDARG00000098919"
"89","0.02","UP_SEQ_FEATURE","DNA_BIND:Homeobox","5","656","297","21277","0.67","9.83e-1","1.00e+0","0.55","1.00e+0","1.00e+0","9.54e-1","ENSDARG00000030703,ENSDARG00000042106,ENSDARG00000018611,ENSDARG00000010630,ENSDARG00000011579"
"89","0.02","INTERPRO","HD","5","719","308","23408","0.67","9.86e-1","1.00e+0","0.53","1.00e+0","1.00e+0","9.62e-1","ENSDARG00000030703,ENSDARG00000042106,ENSDARG00000018611,ENSDARG00000010630,ENSDARG00000011579"
"90","0.02","UP_KW_CELLULAR_COMPONENT","Microtubule","5","509","212","16344","0.67","8.99e-1","1.00e+0","0.76","1.00e+0","1.00e+0","7.94e-1","ENSDARG00000069937,ENSDARG00000045675,ENSDARG00000060058,ENSDARG00000005456,ENSDARG00000059064"
"90","0.02","GOTERM_MF_DIRECT","microtubule binding","4","637","220","21154","0.54","9.63e-1","1.00e+0","0.60","1.00e+0","1.00e+0","9.01e-1","ENSDARG00000069937,ENSDARG00000045675,ENSDARG00000005456,ENSDARG00000101277"
"90","0.02","GOTERM_CC_DIRECT","centrosome","5","683","267","22190","0.67","9.66e-1","1.00e+0","0.61","1.00e+0","9.97e-1","9.17e-1","ENSDARG00000054458,ENSDARG00000045675,ENSDARG00000060058,ENSDARG00000005456,ENSDARG00000068916"
"90","0.02","GOTERM_CC_DIRECT","microtubule","5","683","276","22190","0.67","9.72e-1","1.00e+0","0.59","1.00e+0","9.97e-1","9.30e-1","ENSDARG00000069937,ENSDARG00000045675,ENSDARG00000060058,ENSDARG00000005456,ENSDARG00000059064"
"91","0.02","GOTERM_BP_DIRECT","cilium assembly","7","644","286","20756","0.94","8.81e-1","1.00e+0","0.79","1.00e+0","1.00e+0","7.88e-1","ENSDARG00000054438,ENSDARG00000012030,ENSDARG00000101161,ENSDARG00000014098,ENSDARG00000078014,ENSDARG00000078717,ENSDARG00000012039"
"91","0.02","GOTERM_CC_DIRECT","cilium","4","683","249","22190","0.54","9.84e-1","1.00e+0","0.52","1.00e+0","9.97e-1","9.50e-1","ENSDARG00000012030,ENSDARG00000014098,ENSDARG00000077145,ENSDARG00000012039"
"91","0.02","UP_KW_CELLULAR_COMPONENT","Cilium","3","509","205","16344","0.40","9.89e-1","1.00e+0","0.47","1.00e+0","1.00e+0","9.56e-1","ENSDARG00000012030,ENSDARG00000014098,ENSDARG00000012039"
"92","0.02","GOTERM_BP_DIRECT","innate immune response","8","644","354","20756","1.07","9.25e-1","1.00e+0","0.73","1.00e+0","1.00e+0","8.62e-1","ENSDARG00000040249,ENSDARG00000090930,ENSDARG00000046148,ENSDARG00000060058,ENSDARG00000028058,ENSDARG00000053990,ENSDARG00000052176,ENSDARG00000003970"
